ID,Text,email,address,firstname,lastname,keywords,journal,jabbrv,day,month,year,abstract,doi,pmid,Label,Pre-Loaded,Profile,Timestamp,Verified,Verified By,Verified Timestamp
12509,"Art (Pre)History: Ritual, Narrative and Visual Culture in Neolithic and Bronze Age Europe.",,,,,Bronze Age; Cave painting; Europe; Iron Age; Megalithic art; Narrative; Neolithic; Prehistoric art; Rock art; Visual culture,Journal of archaeological method and theory,J Archaeol Method Theory,28,09,2020,"""Can we reconstruct how prehistoric people perceived things (their """"ways of seeing"""" or visual culture)? This challenge is made more difficult by the traditional disciplinary assumptions built into prehistoric art studies, for instance focusing narrowly upon a single body of art in isolation. This paper proposes an alternative approach, using comparative study to reveal broad regional changes in visual culture. Although prehistoric art specialists rarely work comparatively, art historians are familiar with describing continent-wide general developments in visual culture and placing them in social context (for instance, the traditional broad-brush history from Classical to medieval to Renaissance systems of representation). This paper does the same for Neolithic (6000-2500 BC) vs. Bronze Age (2500-800 BC) and Iron Age (800 BC-Classical) rock and cave art from sites across Europe, uncovering broad patterns of change. The principal pattern is a shift from a Neolithic iconic art which uses heavily encoded imagery, often schematic geometric motifs, to a Bronze/Iron Age narrative art, which increasingly involves imagery of identifiable people, animals and objects. Moreover, there is also an increasing tendency for motifs to be associated in scenes rather than purely accumulative, and with contextual changes in how art is used-a movement from hidden places to more open or accessible places. Underlying all these changes is a shift in how rock and cave art was used, from citations reproducing ritual knowledge to composed arrays telling narratives of personhood.""",10.1007/s10816-020-09471-w,32879588,Not Neotoma,No,SimonGoring,2023-05-12 18:15:44.629948-04:00,No,,
12522,Prehistoric agriculture and social structure in the southwestern Tarim Basin: multiproxy analyses at Wupaer.,,,,,,Scientific reports,Sci Rep,09,11,2020,"The oasis villages of the Tarim Basin served as hubs along the ancient Silk Road, and they played an important role in facilitating communication between the imperial centers of Asia. These villages were supported by an irrigated form of cereal farming that was specifically adapted to these early oasis settlements. In this manuscript, we present the results from new archaeobotanical analyses, radiocarbon dating, and organic carbon isotopic studies directly from carbonized seeds at the Wupaer site (1500-400&#xa0;BC) in the Kashgar Oasis of the western Tarim Basin. Our results showed that early farming in the oasis relied on a mixed wheat and barley system, but after 1200&#xa0;BC was intensified through more elaborate irrigation, the introduction of more water-demanding legumes, and possibly a greater reliance on free-threshing wheat. These crops and the knowledge of irrigated farming likely dispersed into the Tarim Basin through the mountains from southern Central Asia. Improved agricultural productivity in the Tarim Basin may also have led to demographic and socio-political shifts and fed into the increased exchange that is colloquially referred to as the Silk Road.",10.1038/s41598-020-70515-y,32859982,Not Neotoma,No,SimonGoring,2023-05-12 13:05:14.034242-04:00,No,,
12555,"A snapshot of Late Mesolithic life through death: An appraisal of the lithic and osseous grave goods from the Castelnovian burial of Mondeval de Sora (Dolomites, Italy).",,,,,"Archaeology; Bone and Bones; Burial; Calcium Carbonate; Fossils; History, Ancient; Humans; Lithium; Magnesium",PloS one,PLoS One,08,10,2020,"The Late Mesolithic in Southern Europe is dated to the 7th and the first part of the 6th millennia BCE and is marked by profound changes which are mostly evident in the technical know-how and tool-kit of the last hunter-fisher-gatherer societies. The significance of this phase also relates to the fact that it precedes the Early Neolithic, another period of major transformations of human societies. Nonetheless, the Late Mesolithic still remains a poorly known age in this area. A burial discovered at Mondeval de Sora (Northern Italy) in 1987, represents a unique window into this period. In this paper, we provide a detailed analysis of more than 50 lithic and osseous artifacts associated with this burial. We highlight important contextual data regarding the techno-economic dimension and the notion of personal burial possessions. Based on the association and location of some items, we propose a new interpretation of the social status of this individual and the possible impact of technological innovation on the social organization and symbolic sphere of Late Mesolithic groups.",10.1371/journal.pone.0237573,32797087,Not Neotoma,No,SimonGoring,2023-05-12 15:10:20.106431-04:00,No,,
12566,Publisher Correction: A global database of Holocene paleotemperature records.,,,,,,Scientific data,Sci Data,17,02,2021,An amendment to this paper has been published and can be accessed via a link at the top of the paper.,10.1038/s41597-020-00611-1,32788594,Not Neotoma,No,SimonGoring,2023-05-12 14:47:56.294693-04:00,No,,
12568,"Leopoli-Cencelle (9th-15th centuries CE), a centre of Papal foundation: bioarchaeological analysis of the skeletal remains of its inhabitants.",,,,,"Latium; Middle ages; musculoskeletal stress markers; osteoarchaeology; paleodemographic pattern; Adolescent; Adult; Aged; Aged, 80 and over; Archaeology; Body Remains; Child; Child, Preschool; Female; History, 15th Century; History, Medieval; Humans; Infant; Infant, Newborn; Italy; Male; Middle Aged; Skeleton; Young Adult",Annals of human biology,Ann Hum Biol,16,06,2021,"The medieval city of Leopoli-Cencelle (9th-15th centuries CE) represents an exceptional study-model for extending our knowledge of the Italian Medieval period due not only to the large sample size available but also to the widespread presence of material data and a well preserved archaeological context. This research aims to reconstruct the osteobiography of the inhabitants of this centre of Papal foundation. The analysed sample counts 877 individuals. Scientifically established anthropological morphological methods were used for assessing their biological profile as well as for reconstructing lifestyle and health status. The sample consists of 62.49% adults and 37.51% non-adults. The mortality pattern shows the highest peak prior to 1 year and between 1 and 6 years of age and a reduced longevity of female individuals as commonly observed in pre-antibiotic era populations. Metric and musculoskeletal stress markers revealed different biomechanical stress between sexes probably carrying out different working activities. The palaeopathological analysis supports a general good health status with the exception of a few specific cases. The present research helps shed light on the lifestyle of the inhabitants of Leopoli-Cencelle, enhancing a better understanding of the Italian Middle Ages.",10.1080/03014460.2020.1808064,32781840,Not Neotoma,No,SimonGoring,2023-05-15 15:53:52.240966-04:00,No,,
12569,Rapid evolution of the primate larynx?,,,,,"Animals; Biological Evolution; Body Size; Canidae; Felidae; Female; Herpestidae; Larynx; Male; Mammals; Organ Size; Phylogeny; Primates; Sex Characteristics; Sex Factors; Sound; Vocalization, Animal",PLoS biology,PLoS Biol,17,09,2020,"Tissue vibrations in the larynx produce most sounds that comprise vocal communication in mammals. Larynx morphology is thus predicted to be a key target for selection, particularly in species with highly developed vocal communication systems. Here, we present a novel database of digitally modeled scanned larynges from 55 different mammalian species, representing a wide range of body sizes in the primate and carnivoran orders. Using phylogenetic comparative methods, we demonstrate that the primate larynx has evolved more rapidly than the carnivoran larynx, resulting in a pattern of larger size and increased deviation from expected allometry with body size. These results imply fundamental differences between primates and carnivorans in the balance of selective forces that constrain larynx size and highlight an evolutionary flexibility in primates that may help explain why we have developed complex and diverse uses of the vocal organ for communication.",10.1371/journal.pbio.3000764,32780733,Not Neotoma,No,SimonGoring,2023-05-12 01:04:41.481250-04:00,No,,
12602,Survival of forensic trace evidence on improvised explosive devices: perspectives on individualisation.,,,,,,Scientific reports,Sci Rep,26,10,2020,"Improvised Explosive Devices (IEDs) are weapons of modern times, used by terrorist groups and thereby causing substantial damage to communities. There is a widespread misconception that destructive conditions like heat, water or pressure destroy all forensic evidence. Moreover, the plausibility to detect identifiable fingermarks and DNA on components of IEDs is insufficiently known. Therefore, this study investigated the effects of neutralisation and explosion on latent fingerprints and touch DNA. In a majority of the cases, comparative fingermark- and DNA testing resulted in individualisation. In some cases, despite extremely low amounts of contact DNA detected after deployment of render-safe tools or detonation, full STR profiles could be constituted, even after applying fingerprint development techniques. This research shows that latent fingerprints and touch DNA on improvised explosives can be successfully detected after destructive conditions and possibly be linked to the perpetrators of such crimes. This individualising power offers perspectives to enhance forensic investigations of terrorism-related crimes.",10.1038/s41598-020-69385-1,32732923,Not Neotoma,No,SimonGoring,2023-05-12 00:14:32.436068-04:00,No,,
12606,"Human encroachment, climate change and the loss of our archaeological organic cultural heritage: Accelerated bone deterioration at Ager&#xf6;d, a revisited Scandinavian Mesolithic key-site in despair.",,,,,"Archaeology; Bone and Bones; Climate Change; Human Activities; Humans; Preservation, Biological",PloS one,PLoS One,17,09,2020,"Ancient organic remains are essential for the reconstruction of past human lifeways and environments but are only preserved under particular conditions. Recent findings indicate that such conditions are becoming rarer and that archaeological sites with previously good preservation, are deteriorating. To investigate this, we returned to the well-known Swedish Mesolithic site Ager&#xf6;d I. Here we present the result of the re-excavation and the osteological analyses of the bone remains from the 1940s, 1970s and 2019 excavation campaigns of the site, to document and quantify changes in bone preservation and relate them to variations in soil conditions and on-site topography. The results indicate that the bone material has suffered from accelerated deterioration during the last 75 years. This has led to heavily degraded remains in some areas and complete destruction in others. We conclude that while Ager&#xf6;d can still be considered an important site, it has lost much of the properties that made it unique. If no actions are taken to secure its future preservation, the site will soon lose the organic remains that before modern encroachment and climate change had been preserved for 9000 years. Finally, because Ager&#xf6;d has not been subjected to more or heavier encroachment than most other archaeological sites, our results also raise questions of the state of organic preservation in other areas and call for a broad examination of our most vulnerable hidden archaeological remains.",10.1371/journal.pone.0236105,32726345,Not Neotoma,No,SimonGoring,2023-05-12 13:15:57.984165-04:00,No,,
12610,The rise and fall of viticulture in the Late Antique Negev Highlands reconstructed from archaeobotanical and ceramic data.,,,,,"Byzantine Empire; Negev; archaeobotany; economic archaeology; protoglobalization; Archaeology; Ceramics; Climate Change; Commerce; Culture; History, Ancient; Humans; Israel",Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A,16,10,2020,"The international scope of the Mediterranean wine trade in Late Antiquity raises important questions concerning sustainability in an ancient international economy and offers a valuable historical precedent to modern globalization. Such questions involve the role of intercontinental commerce in maintaining sustainable production within important supply regions and the vulnerability of peripheral regions believed to have been especially sensitive to environmental and political disturbances. We provide archaeobotanical evidence from trash mounds at three sites in the central Negev Desert, Israel, unraveling the rise and fall of viticulture over the second to eighth centuries of the common era (CE). Using quantitative ceramic data obtained in the same archaeological contexts, we further investigate connections between Negev viticulture and circum-Mediterranean trade. Our findings demonstrate interrelated growth in viticulture and involvement in Mediterranean trade reaching what appears to be a commercial scale in the fourth to mid-sixth centuries. Following a mid-sixth century peak, decline of this system is evident in the mid- to late sixth century, nearly a century before the Islamic conquest. These findings closely correspond with other archaeological evidence for social, economic, and urban growth in the fourth century and decline centered on the mid-sixth century. Contracting markets were a likely proximate cause for the decline; possible triggers include climate change, plague, and wider sociopolitical developments. In long-term historical perspective, the unprecedented commercial florescence of the Late Antique Negev appears to have been unsustainable, reverting to an age-old pattern of smaller-scale settlement and survival-subsistence strategies within a time frame of about two centuries.",10.1073/pnas.1922200117,32719145,Not Neotoma,No,SimonGoring,2023-05-12 01:06:37.796912-04:00,No,,
12620,Diverse variola virus (smallpox) strains were widespread in northern Europe in the Viking Age.,,,,,"Biological Evolution; Europe; Genome, Viral; History, Medieval; Humans; Smallpox; Variola virus","Science (New York, N.Y.)",Science,06,08,2020,"Smallpox, one of the most devastating human diseases, killed between 300 million and 500 million people in the 20th century alone. We recovered viral sequences from 13 northern European individuals, including 11 dated to ~600-1050 CE, overlapping the Viking Age, and reconstructed near-complete variola virus genomes for four of them. The samples predate the earliest confirmed smallpox cases by ~1000 years, and the sequences reveal a now-extinct sister clade of the modern variola viruses that were in circulation before the eradication of smallpox. We date the most recent common ancestor of variola virus to ~1700 years ago. Distinct patterns of gene inactivation in the four near-complete sequences show that different evolutionary paths of genotypic host adaptation resulted in variola viruses that circulated widely among humans.",10.1126/science.aaw8977,32703849,Not Neotoma,No,SimonGoring,2023-05-12 01:10:05.634140-04:00,No,,
12622,Pre-colonial Amerindian legacies in forest composition of southern Brazil.,,,,,"Archaeology; Brazil; Climate; Ecology; Ecosystem; Forests; Fossils; History, 15th Century; History, 16th Century; History, Ancient; History, Medieval; Humans",PloS one,PLoS One,15,09,2020,"Past human societies have left persistent marks on forests worldwide. However, the degree to which pre-colonial Amerindian societies have affected forest structure is still not fully understood, especially in southern Brazil. This study investigated the influence of two distinct Amerindian groups (Southern-J&#xea; and Guarani) over tree composition of forest fragments in the State of Santa Catarina. Vegetation data was obtained from the Santa Catarina Forest and Floristic Inventory (SCFFI): a statewide systematic vegetation sampling project. Archaeological data was collated from literature reviews as well as existing databases for archaeological sites occupied by Guarani and Southern-J&#xea; groups. Using these sites of known Amerindian occupation, and corresponding environmental variables, ecological niche models were developed for each Amerindian group, predicting potential archaeological sites occupied by these groups across southern Brazil. Maps of these potential occupation sites of pre-colonial Amerindian groups were compared with 417 corresponding floristic inventory plots. Redundancy analysis (RDA) was used to identify floristic composition patterns linked to areas with a high probability of Southern-J&#xea; or Guarani presence. Southern-J&#xea; and Guarani pre-colonial occupations overlapped near main rivers; however, Southern-J&#xea; groups generally occupied elevated areas whereas Guarani occupied mostly coastal areas. We observed differences in forest composition associated with the predicted occurrence of these pre-colonial Amerindian groups. Based on these results, we argue there is a relationship between tree species distribution and pre-colonial human occupation by these two Amerindian groups.",10.1371/journal.pone.0235819,32701950,Not Neotoma,No,SimonGoring,2023-05-12 13:15:26.444532-04:00,No,,
12627,"Evidence grows that peopling of the Americas began more than 20,000 years ago.",,,,,Anthropology; Archaeology; Americas; Archaeology; Humans; Mexico,Nature,Nature,14,08,2020,,10.1038/d41586-020-02137-3,32699366,Not Neotoma,No,SimonGoring,2023-05-12 14:46:46.302764-04:00,No,,
12628,Diversity and structure of soil microbiota of the Jinsha earthen relic.,,,,,"Actinobacteria; Archaeology; Ascomycota; China; DNA, Bacterial; High-Throughput Nucleotide Sequencing; Microbiota; Proteobacteria; RNA, Ribosomal, 16S; Soil Microbiology",PloS one,PLoS One,30,09,2020,"In order to define the diversity and composition of the microbial communities colonizing of the soil microbiome of the Jinsha earthen relic, we used high-throughput sequencing technology to identify and characterize the microbiota in 22 samples collected from the Jinsha earthen relic in China during 2017 and 2018. We compared the taxonomy of the microbial communities from samples taken at different times and different sites. Our results showed that the identity of the dominant bacterial phyla differed among the samples. Proteobacteria (23-86.2%) were the predominant bacterial phylum in all samples taken from site A in both 2017 and 2018. However, Actinobacteria (21-92.3%) were the most popular bacterial phylum in samples from sites B and C in 2017 and 2018. Ascomycota were identified as the only fungal phyla in samples in 2017. However, the group varied drastically in relative abundance between 2017 and 2018. Functional analysis of the soil bacterial community suggested that abundant members of the microbiota may be associated with metabolism and the specific environment. This report was the first high-throughput sequencing study of the soil of the Jinsha earthen relic microbiome. Since soil microbiota can damage soil and archeological structures, comprehensive analyses of the microbiomes at archeological sites may contribute to the understand of the influence of microorganisms on the degradation of soil, as well as to the identification of potentially beneficial or undesirable members of these microbial communities in archeological sites. The study will be helpful to provide effective data and guidance for the prevention and control of microbial corrosion of the Jinsha earthen relic.",10.1371/journal.pone.0236165,32697804,Not Neotoma,No,SimonGoring,2023-05-14 12:46:44.830302-04:00,No,,
12638,Author Correction: A global database of Holocene paleotemperature records.,,,,,,Scientific data,Sci Data,17,02,2021,An amendment to this paper has been published and can be accessed via a link at the top of the paper.,10.1038/s41597-020-00584-1,32678108,Not Neotoma,No,SimonGoring,2023-05-12 14:39:02.661437-04:00,No,,
12651,Integration of ancient DNA with transdisciplinary dataset finds strong support for Inca resettlement in the south Peruvian coast.,,,,,"Andes; Inca; ancient DNA; mobility; transdisciplinary approach; Archaeology; DNA, Ancient; Hispanic or Latino; History, Ancient; Human Migration; Humans; Indians, South American; Peru",Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A,22,09,2020,"Ancient DNA (aDNA) analysis provides a powerful means of investigating human migration, social organization, and a plethora of other crucial questions about humanity's past. Recently, specialists have suggested that the ideal research design involving aDNA would include multiple independent lines of evidence. In this paper, we adopt a transdisciplinary approach integrating aDNA with archaeological, biogeochemical, and historical data to investigate six individuals found in two cemeteries that date to the Late Horizon (1400 to 1532 CE) and Colonial (1532 to 1825 CE) periods in the Chincha Valley of southern Peru. Genomic analyses indicate that these individuals are genetically most similar to ancient and present-day populations from the north Peruvian coast located several hundred kilometers away. These genomic data are consistent with 16th century written records as well as ceramic, textile, and isotopic data. These results provide some of the strongest evidence yet of state-sponsored resettlement in the pre-Colonial Andes. This study highlights the power of transdisciplinary research designs when using aDNA data and sets a methodological standard for investigating ancient mobility in complex societies.",10.1073/pnas.2005965117,32661160,Not Neotoma,No,SimonGoring,2023-05-12 18:09:15.408578-04:00,No,,
12653,Paleolithic genetic link between Southern China and Mainland Southeast Asia revealed by ancient mitochondrial genomes.,,,,,"Asia, Southeastern; Asian People; China; DNA, Ancient; DNA, Mitochondrial; Genome, Mitochondrial; Haplotypes; History, Ancient; Humans",Journal of human genetics,J Hum Genet,18,06,2021,"The genetic history of Southern East Asians is not well-known, especially prior to the Neolithic period. To address this, we successfully sequenced two complete mitochondrial genomes of 11,000-year-old human individuals from Southern China, thus generating the oldest ancient DNA sequences from this area. Integrating published mitochondrial genomes, we characterized M71d, a new subhaplogroup of haplogroup M71. Our results suggest a possible early migration between Southern China and mainland Southeast Asia by at least 22,000 BP.",10.1038/s10038-020-0796-9,32653893,Not Neotoma,No,SimonGoring,2023-05-11 23:37:41.545514-04:00,No,,
12664,"A southern African archaeological database of organic containers and materials, 800 cal BC to cal AD 1500: Possible implications for the transition from foraging to livestock-keeping.",,,,,"Africa, Southern; Animal Husbandry; Animals; Archaeology; Databases, Factual; Egg Shell; History, 15th Century; History, Ancient; History, Medieval; Humans; Livestock; Product Packaging",PloS one,PLoS One,14,09,2020,"Although evidence of organic materials has consistently been reported in the archaeology of southern Africa little attention has been given to how this evidence, so slight in comparison to pottery and lithics, might be used to understand the transition from foraging to livestock-keeping in southern African Archaeology. We have compiled a geo-referenced, radiocarbon database of these organic, material culture remains, with particular reference to containers made of ostrich eggshell, wood, gourd, tortoise shell, twine, and leather over a 2300-year period to capture the periods before and after the appearance of livestock. We have mapped the organic materials for the period 800 cal BC to cal AD 1500 and explored the subsistence base of those who used them. This distribution is compared to that of pottery and livestock remains-conventionally the two archaeological markers of pastoralists. The paper interrogates what this might add to the vexed question of how the practice of livestock-keeping and pottery-making spread into and through the region (the hunter-herder debate). Our analysis suggests that ostrich eggshell containers can be used as a proxy for hunter-gatherers. By comparing areas of bead manufacture with those that have evidence only of bead use, we show the areas to which items may have travelled, along already established hunter-gatherer exchange networks. Our results suggest that hunter-gatherers widely and quickly adopted pottery across southern Africa in a process of cultural diffusion and local innovation, and that this was possibly the main mechanism for the dispersal of livestock at 2100 years ago.",10.1371/journal.pone.0235226,32639968,Not Neotoma,No,SimonGoring,2023-05-12 14:46:53.523242-04:00,No,,
12692,Using spinal activity-related osseous change in order to explore patterns of occupational stress in a Greek Contemporary Skeletal Collection.,,,,,"Adult; Anthropology, Physical; Female; Greece; Humans; Joint Diseases; Male; Middle Aged; Occupational Stress; Spinal Diseases; Spine; Young Adult",Homo : internationale Zeitschrift fur die vergleichende Forschung am Menschen,Homo,08,10,2021,"Even though the relationship between occupational stress and entheseal changes has been extensively examined in modern skeletal series, less attention has been given in examining degenerative and plastic osseous change along the spine in relation to different professions. This paper attempts this investigation and is the first that explores the level of physical activity in female housekeepers of The Athens Collection. A sample of 65 adult skeletons up to 50 years old and 1653 vertebrae are examined for Degenerative Joint Diseases (including Schmorl's nodes) and spinal facet remodeling. The above sample is divided in three occupational groups: male laborers, male non-laborers and female housekeepers, based on biomechanical and socio-cultural criteria. Males in the labor group present the highest percentage in Schmorl's nodes (13.1%) and osteophytes, whilst housekeepers exhibit the highest rate in spinal facet remodeling (45.8%). As expected, male laborers actually do present a more intense physical activity than those of the non-labor one, while this study confirmed that housekeepers do comprise a physically stressed occupational group. Spinal facet remodeling and Schmorl's nodes seem to be the least affected indicators by the factor of age, and thus are cautiously proposed as markers of physical activity in modern reference collections. Our study supports the significance of examining the current markers and especially spinal facet remodeling, in a modern skeletal collection with documented occupations and hopes to encourage more researchers to further explore the potential merit of exploring occupational stress through spinal plastic and degenerative change in identified skeletal collections.",10.1127/homo/2020/1238,32588019,Not Neotoma,No,SimonGoring,2023-05-14 12:43:24.507048-04:00,No,,
12703,"A paleoepidemiological approach to the osteological paradox: Investigating stress, frailty and resilience through cribra orbitalia.",,,,,"anemia; cribra orbitalia; frailty; osteological paradox; resilience; stress; Adaptation, Physiological; Adolescent; Adult; Anthropology, Physical; Bone Diseases; Child; Frailty; Humans; Orbit; Prevalence; Stress, Physiological; Young Adult",American journal of physical anthropology,Am J Phys Anthropol,01,03,2021,"The Osteological Paradox posits that skeletal lesions may differentially be interpreted as representing resilience or frailty. However, specific consideration of the etiologies and demographic distributions of individual skeletal indicators can inform the criteria on which to differentiate stress, frailty, and resilience. Adopting a life history approach and adaptive plasticity model, this study proposes a framework for the analysis and interpretation of a commonly reported skeletal lesion, cribra orbitalia, which considers the underlying mechanisms of the condition, the clinical and epidemiological literature relating to anemia and malnutrition, and the bioarcheological evidence. Data were extracted from the European (n = 33 populations) and American (n = 19 populations) modules of the Global History of Health Project. Kaplan-Meier and Cox regression analyses were applied, where time was the age-at-death, and the factor or covariate was presence or absence of cribra orbitalia. Of 37 samples that produced significant results, 21 demonstrated a change in relationship when the subadults were excluded from analysis. When subadults were included, individuals with cribra orbitalia present had statistically significant lower survival time. With subadults excluded, the relationship either became nonsignificant or was reversed. We demonstrate that in many cases the inclusion of subadults in analysis impacts upon the apparent mortality associated with cribra orbitalia. Examining cribra orbitalia in children and adults has two separate goals: in children, to determine the prevalence and risk of death associated with active lesions and stress; and in adults, to determine whether childhood health assaults that cause cribra orbitalia are associated with frailty or resilience.",10.1002/ajpa.24091,32578874,Not Neotoma,No,SimonGoring,2023-05-12 17:39:12.466465-04:00,No,,
12710,Large-scale early Maya sites in Mexico revealed by lidar mapping technology.,,,,,Archaeology; Civilization; Mexico; Organophosphorus Compounds; Technology,Nature,Nature,24,08,2020,,10.1038/d41586-020-01570-8,32572249,Not Neotoma,No,SimonGoring,2023-05-12 01:08:42.794658-04:00,No,,
12728,Incest in ancient Ireland suggests an elite ruled early farmers.,,,,,"Archaeology; DNA, Ancient; Farmers; History, Ancient; Humans; Incest; Ireland; Middle Aged","Science (New York, N.Y.)",Science,08,07,2020,,10.1126/science.368.6497.1299,32554575,Not Neotoma,No,SimonGoring,2023-05-11 23:31:26.840606-04:00,No,,
12734,Publisher Correction: A global database of Holocene paleotemperature records.,,,,,,Scientific data,Sci Data,17,02,2021,An amendment to this paper has been published and can be accessed via a link at the top of the paper.,10.1038/s41597-020-0515-6,32541861,Not Neotoma,No,SimonGoring,2023-05-12 13:17:44.001777-04:00,No,,
12742,"Pulling back layers of history, culture and identity.",,,,,Archaeology; Careers; History,Nature,Nature,29,06,2020,,10.1038/d41586-020-01697-8,32518346,Not Neotoma,No,SimonGoring,2023-05-11 23:42:40.184598-04:00,No,,
12743,Reply to Zeder and Trut et al.: An Attractive Hypothesis in Need of Evidence.,,,,,Animals; Domestication; Farms; Foxes,Trends in ecology &amp; evolution,Trends Ecol Evol,19,10,2020,,10.1016/j.tree.2020.05.008,32517961,Not Neotoma,No,SimonGoring,2023-05-12 00:15:17.053545-04:00,No,,
12750,"Life History Transitions at the Origins of Agriculture: A Model for Understanding How Niche Construction Impacts Human Growth, Demography and Health.",,,,,diet; infectious disease; life history theory; niche construction; nutrition transition; origins of agriculture; population growth; trade-off; Agriculture; Biological Evolution; Demography; Ecosystem; Energy Metabolism; Humans; Life Cycle Stages; Population Growth; Public Health; Reproduction,Frontiers in endocrinology,Front Endocrinol (Lausanne),10,05,2021,"Over recent millennia, human populations have regularly reconstructed their subsistence niches, changing both how they obtain food and the conditions in which they live. For example, over the last 12,000 years the vast majority of human populations shifted from foraging to practicing different forms of agriculture. The shift to farming is widely understood to have impacted several aspects of human demography and biology, including mortality risk, population growth, adult body size, and physical markers of health. However, these trends have not been integrated within an over-arching conceptual framework, and there is poor understanding of why populations tended to increase in population size during periods when markers of health deteriorated. Here, we offer a novel conceptual approach based on evolutionary life history theory. This theory assumes that energy availability is finite and must be allocated in competition between the functions of maintenance, growth, reproduction, and defence. In any given environment, and at any given stage during the life-course, natural selection favours energy allocation strategies that maximise fitness. We argue that the origins of agriculture involved profound transformations in human life history strategies, impacting both the availability of energy and the way that it was allocated between life history functions in the body. Although overall energy supply increased, the diet composition changed, while sedentary populations were challenged by new infectious burdens. We propose that this composite new ecological niche favoured increased energy allocation to defence (immune function) and reproduction, thus reducing the allocation to growth and maintenance. We review evidence in support of this hypothesis and highlight how further work could address both heterogeneity and specific aspects of the origins of agriculture in more detail. Our approach can be applied to many other transformations of the human subsistence niche, and can shed new light on the way that health, height, life expectancy, and fertility patterns are changing in association with globalization and nutrition transition.",10.3389/fendo.2020.00325,32508752,Not Neotoma,No,SimonGoring,2023-05-15 12:15:16.233650-04:00,No,,
12753,"The Reconstruction of a Bronze Battle Axe and Comparison of Inflicted Damage Injuries Using Neutron Tomography, Manufacturing Modeling, and X-ray Microtomography Data.",,,,,3D model reconstruction; Bronze Age; X-ray microtomography; cultural heritage; neutron tomography; weapon injuries reconstruction,Journal of imaging,J Imaging,03,09,2021,"A massive bronze battle axe from the Abashevo archaeological culture was studied using neutron tomography and manufacturing modeling from production molds. Detailed structural data were acquired to simulate and model possible injuries and wounds caused by this battle axe. We report the results of neutron tomography experiments on the bronze battle axe, as well as manufactured plastic and virtual models of the traumas obtained at different strike angles from this axe. The reconstructed 3D models of the battle axe, plastic imprint model, and real wound and trauma traces on the bones of the ancient peoples of the Abashevo archaeological culture were obtained. Skulls with traces of injuries originate from archaeological excavations of the Pepkino burial mound of the Abashevo culture in the Volga region. The reconstruction and identification of the injuries and type of weapon on the restored skulls were performed. The complementary use of 3D visualization methods allowed us to make some assumptions on the cause of death of the people of the Abashevo culture and possible intra-tribal conflict in this cultural society. The obtained structural and anthropological data can be used to develop new concepts and methods for the archaeology of conflict.",10.3390/jimaging6060045,34460591,Not Neotoma,No,SimonGoring,2023-05-12 00:18:36.555933-04:00,No,,
12754,"The morphological affinity of the Early Pleistocene footprints from Happisburgh, England, with other footprints of Pliocene, Pleistocene, and Holocene age.",,,,,Foot anatomy; Fossilized footprints; Functional morphology; Geometric morphometrics; Hominins; Animals; Biological Evolution; England; Foot; Fossils; Hallux; Hominidae,Journal of human evolution,J Hum Evol,07,07,2021,"Fossil hominin footprints provide a direct source of evidence of locomotor behavior and allow inference of other biological data such as anthropometrics. Many recent comparative analyses of hominin footprints have used 3D analytical methods to assess their morphological affinities, comparing tracks from different locations and/or time periods. However, environmental conditions can sometimes preclude 3D digital capture, as was the case at Happisburgh (England) in 2013. Consequently, we use here a 2D geometric morphometric approach to investigate the evolutionary context of the Happisburgh tracks. The comparative sample of hominin tracks comes from eight localities that span a broad temporal range from the Pliocene to Late Holocene. The results show disparity in the shapes of tracks ascribed to hominins from the Pliocene (presumably Australopithecus afarensis), Pleistocene (presumably Homo erectus and Homo antecessor), and Holocene (Homo sapiens). Three distinct morphological differences are apparent between time samples: changes in adduction of the hallux, changes in the shape and position of the medial longitudinal arch impression, and apparent changes in foot proportions. Linear dimensions classified the potential H.&#xa0;antecessor tracks from Happisburgh as being most similar to the presumed H.&#xa0;erectus prints from Ileret. We demonstrate using 2D geometric morphometric methods and linear dimensions that the Happisburgh tracks are morphologically similar to other presumed Homo tracks and differ from the Laetoli footprints. The probable functional implications of these results fit well with previous comparative analyses of hominin tracks at other sites.",10.1016/j.jhevol.2020.102776,32505032,Not Neotoma,No,SimonGoring,2023-05-12 13:17:06.068094-04:00,No,,
